species_name,is_wild,is_domestic,is_aquatic,causal_agent_type,country_name,latitude,longitude,month,season,susceptible,epi_unit_type,disease_name
Black-necked Grebe,1,0,0,Virus,China (People's Rep. of),37.783334,106.77966,June,Monsoon,0,Other,Highly pathogenic avian influenza
Black Swan,1,0,0,Virus,Poland,50.051729,19.932073,January,Winter,0,Body of water,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,France,41.673,9.326,October,Post-Monsoon,145,Farm,West Nile Fever
Visayan warty pig,1,0,0,Virus,Hungary,48.23992,20.15029,May,Summer,0,Forest,African swine fever
Common Raven,1,0,0,Virus,Faeroe Islands,62.104,-6.7198,October,Post-Monsoon,0,Village,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,China (People's Rep. of),29.659769,118.300009,June,Monsoon,26,Backyard,Lumpy skin disease
Dogs,0,0,0,Virus,Armenia,40.5897,44.3517,April,Summer,1,Backyard,Rabies
Eurasian Sparrowhawk,1,0,0,Virus,Austria,48.15,14.33,December,Winter,0,Backyard,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Bulgaria,42.0156,23.9989,November,Post-Monsoon,1769,Farm,Peste des petits ruminants
Accipitridae (unidentified),1,0,0,Virus,Germany,51.27,12.28,July,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Mandarin Duck,1,0,0,Virus,Korea (Rep. of),36.76616,127.090316,December,Winter,0,Other,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Moldova,47.93,28.55,January,Winter,4,Backyard,African swine fever
Birds,0,1,0,Virus,Chinese Taipei,23.66592222,120.38853056,March,Summer,7820022,Farm,Highly pathogenic avian influenza
Goats,0,0,0,Prion,Israel,31.22673,35.17797,January,Winter,275,Farm,Scrapie
Cattle,0,0,0,Bacterium,Laos,15.202,106.3985,June,Monsoon,71,Village,Anthrax
Cattle,0,0,0,Virus,Armenia,40.0568,44.1955,December,Winter,1219,Farm,Foot and mouth disease
Wildlife (species unspecified),1,0,0,Virus,Italy,46.039579,11.868945,February,Winter,0,Farm,Rabies
Common Redshank,1,0,0,Virus,Philippines,14.488299,120.97682,March,Summer,0,Natural park,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Bosnia and Herzegovina,44.3875,16.3882,November,Post-Monsoon,1631,Farm,Bluetongue
Birds,0,0,0,Virus,Thailand,16.9902,100.5854,January,Winter,2100,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Kuwait,29.171,47.4905,December,Winter,285,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,49.712,28.5243,June,Monsoon,1524,Backyard,African swine fever
Cattle,0,0,0,Bacterium,Ukraine,46.1258,29.9033,October,Post-Monsoon,7,Backyard,Anthrax
Birds,0,0,0,Virus,Romania,45.569444,25.340278,September,Monsoon,533,Village,Newcastle disease
Rainbow trout,0,0,1,Virus,France,50.55202,1.80285,August,Monsoon,144,Farm,Infectious haematopoietic necrosis virus
Muscovy Duck,1,0,0,Virus,Slovakia,48.783,21.204,January,Winter,3,Zoo,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Israel,30.6549,34.9034,March,Summer,271400,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Botswana,-17.88747,25.23022,July,Monsoon,349,Village,Foot and mouth disease
Suidae (unidentified),1,0,0,Virus,Laos,19.971649,103.294277,September,Monsoon,0,Forest,African swine fever
Equidae,0,0,0,Bacterium,United States of America,34.42,-119.69,May,Summer,1029,Farm,Contagious equine metritis
Cattle,0,0,0,Virus,Malawi,-16.057,34.785,November,Post-Monsoon,30114,Village,Foot and mouth disease
Cattle,0,0,0,Virus,Jordan,32.1261,36.2768,January,Winter,13400,Village,Foot and mouth disease
Swine,0,0,0,Virus,China (People's Rep. of),18.60073,110.02274,April,Summer,1238,Backyard,African swine fever
Atlantic salmon,0,0,1,Virus,Norway,63.17721,9.52652,July,Monsoon,18600,Farm,Infectious salmon anaemia virus
Birds,0,1,0,Virus,Hungary,48.16061,20.013815,March,Summer,5176,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Iraq,32.0056,47.1001,January,Winter,4130,Village,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Honduras,14.6532,-88.83,October,Post-Monsoon,11000,Farm,Newcastle disease
Birds,0,0,0,Virus,Chinese Taipei,23.54056,119.61552,November,Post-Monsoon,831,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Sierra Leone,8.481656,-13.218544,September,Monsoon,10946,Backyard,African swine fever
Swine,0,0,0,Virus,Ukraine,48.6506,35.3784,October,Post-Monsoon,10,Backyard,African swine fever
Cattle,0,0,0,Virus,North Macedonia,41.43613,20.917445,July,Monsoon,1,Farm,Bluetongue
Cattle,0,0,0,Virus,Zambia,-16.1114,23.3059,December,Winter,4735,Village,Foot and mouth disease
Swine,0,0,0,Virus,Myanmar,20.5235,99.5523,September,Monsoon,157,Backyard,African swine fever
Eurasian Sparrowhawk,1,0,0,Virus,Austria,48.063,16.58,November,Post-Monsoon,0,Backyard,Highly pathogenic avian influenza
House Crow,1,0,0,Virus,Nepal,27.72044,85.31742,February,Winter,200,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Croatia,45.128083,17.739506,November,Post-Monsoon,19497,Farm,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Romania,44.46,26.51,January,Winter,0,Village,Newcastle disease
Birds,0,1,0,Virus,Germany,48.65,10.39,January,Winter,20000,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Zimbabwe,-21.765431,29.7971707,June,Monsoon,1044,Village,Foot and mouth disease
Dogs,0,0,0,Parasite,Belize,17.0017,-88.46445,June,Monsoon,14,Farm,New world screwworm
Sheep,0,0,0,Virus,Georgia,41.6428,45.00732,February,Winter,1700,Farm,Peste des petits ruminants
Birds,0,1,0,Virus,Romania,45.108841,26.066434,April,Summer,148500,Farm,Newcastle disease
Farmed molluscs (species unspecified),0,0,1,Parasite,United Kingdom,51.3309,1.00444,February,Winter,5000000,Coastal area,Bonamia ostreae
Wildlife (species unspecified),1,0,0,Virus,Russia,50.8434,92.9853,June,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Parasite,Mexico,25.0389,-99.76,November,Post-Monsoon,268,Other,New world screwworm
Birds,0,1,0,Virus,India,21.2585,71.8883,January,Winter,17507,Backyard,Highly pathogenic avian influenza
Phasianidae (unidentified),1,0,0,Virus,North Macedonia,41.870723,22.507532,November,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Israel,32.5161237246,35.150991698,August,Monsoon,54,Village,Peste des petits ruminants
Wild boar,1,0,0,Virus,Poland,51.196226,21.1607191,July,Monsoon,0,Farm,African swine fever
Birds,0,0,0,Virus,Japan,32.264392,130.936336,April,Summer,113100,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Estonia,59.4211,24.9617,October,Post-Monsoon,237000,Farm,Newcastle disease
Cattle,0,0,0,Virus,Romania,48.072863,26.644281,November,Post-Monsoon,160,Backyard,Bluetongue
Wild boar,1,0,0,Virus,Poland,54.245833,20.055556,December,Winter,0,Not applicable,African swine fever
Egyptian Goose,1,0,0,Virus,Israel,31.7776,35.2243,October,Post-Monsoon,0,Zoo,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Nicaragua,11.85669,-86.07594,December,Winter,3,Not applicable,Classical swine fever
Wild boar,1,0,0,Virus,Singapore,1.443748,103.735382,February,Winter,0,Natural park,African swine fever
Greylag Goose,1,0,0,Virus,Netherlands,52.916,4.979,September,Monsoon,0,Other,Highly pathogenic avian influenza
European flat oyster,1,0,1,Parasite,United Kingdom,55.49,-5.2834,August,Monsoon,5000,Shell fish bed,Bonamia ostreae
Birds,0,0,0,Virus,India,23.5,91.16,March,Summer,23098,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,India,23.54,91.24,January,Winter,9447,Farm,Highly pathogenic avian influenza
Equidae,0,0,0,Bacterium,Denmark,56.057,12.327,July,Monsoon,1,Farm,Contagious equine metritis
Swine,0,0,0,Virus,South Africa,-25.5,28.2,January,Winter,132489,Farm,African swine fever
Birds,0,0,0,Virus,United States of America,37.539,-77.433,November,Post-Monsoon,3270,Farm,Influenza A virus
Rainbow trout,0,0,1,Virus,Romania,46.908356,23.093878,August,Monsoon,943153,Farm,Viral haemorrhagic septicaemia
Bees,0,1,0,Bacterium,Norway,58.55,7.77,May,Summer,75,Apiary,European foulbrood of honey bees
Swine,0,0,0,Virus,Moldova,47.63,28.19,July,Monsoon,1073,Village,African swine fever
Wild boar,1,0,0,Virus,Poland,53.646,15.3623,January,Winter,0,Not applicable,African swine fever
Birds,0,1,0,Virus,Germany,52.73,13.07,November,Post-Monsoon,621,Farm,Low pathogenic avian influenza
Sheep,0,0,0,Virus,Botswana,-24.36247,25.47777,April,Summer,58,Farm,Bluetongue
Mute Swan,1,0,0,Virus,Slovenia,45.8786,15.5325,January,Winter,0,Other,Highly pathogenic avian influenza
Atlantic salmon,0,0,1,Virus,Norway,69.54696,21.3583,March,Summer,714585,Farm,Infectious salmon anaemia virus
Accipitridae (unidentified),1,0,0,Virus,Germany,51.97,8.72,May,Summer,8,Not applicable,Highly pathogenic avian influenza
Goats,0,0,0,Virus,Romania,44.01936,25.415831,June,Monsoon,680,Farm,Caprine arthritis/encephalitis
Goats,0,0,0,Virus,Bulgaria,42.2051,24.87314,July,Monsoon,90,Farm,Sheep pox and goat pox
Accipitridae (unidentified),1,0,0,Virus,Germany,53.22,10.12,October,Post-Monsoon,1,Backyard,West Nile Fever
Cattle,0,0,0,Virus,Botswana,-18.3176,21.6538,August,Monsoon,1500,Village,Foot and mouth disease
Cattle,0,0,0,Bacterium,Italy,38.0529,15.0137,September,Monsoon,119,Farm,Anthrax
Cattle,0,0,0,Virus,China (People's Rep. of),25.536671,116.331818,June,Monsoon,70,Backyard,Lumpy skin disease
Mute Swan,1,0,0,Virus,United Kingdom,52.742187,1.594402,July,Monsoon,0,Natural park,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Bulgaria,42.1481,24.9055,July,Monsoon,207,Farm,Sheep pox and goat pox
Birds,0,0,0,Virus,Greece,40.9,22.8,April,Summer,116100,Farm,Newcastle disease
Birds,0,1,0,Virus,Vietnam,10.737906,106.080909,October,Post-Monsoon,0,Farm,Highly pathogenic avian influenza
Dogs,0,0,0,Parasite,New Caledonia,-22.1793,166.4002,January,Winter,3,Not applicable,Leishmaniosis
Birds,0,1,0,Virus,Hungary,47.387114,21.9118493,January,Winter,115548,Farm,Highly pathogenic avian influenza
Accipitridae (unidentified),1,0,0,Virus,Germany,54.72,8.72,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Barnacle Goose,1,0,0,Virus,Finland,60.94015,26.09599,November,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Germany,49.43,8.29,January,Winter,1,Other,Rabies
Cattle,0,0,0,Virus,Myanmar,22.66354942,95.29969788,November,Post-Monsoon,63,Village,Lumpy skin disease
Accipitridae (unidentified),1,0,0,Virus,Germany,51.65,12.44,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Prion,Spain,40.6557715,-5.4566773,February,Winter,134,Farm,Bovine spongiform encephalopathy
Wild boar,1,0,0,Virus,Ukraine,48.9368,32.8962,December,Winter,0,Forest,African swine fever
Sheep/goats (mixed herd),0,0,0,Virus,Israel,31.298469552,34.9384843403,June,Monsoon,335,Farm,Sheep pox and goat pox
Cattle,0,0,0,Parasite,Panama,9.2442,-79.6021,April,Summer,106,Farm,New world screwworm
Equidae,0,0,0,Virus,Bulgaria,42.9928,25.2008,June,Monsoon,8,Farm,Equine infectious anaemia
Birds,0,0,0,Virus,Bulgaria,41.4534,25.2212,May,Summer,1786,Village,Newcastle disease
Cattle,0,0,0,Parasite,Belize,18.06945,-88.55912,July,Monsoon,123,Other,New world screwworm
Greater White-fronted Goose,1,0,0,Virus,Ireland,53.237,-7.686,November,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Zimbabwe,-16.3872,31.82924,August,Monsoon,4294,Village,African swine fever
Swine,0,0,0,Virus,Mali,13.3263,-4.8756,June,Monsoon,400,Farm,African swine fever
Birds,0,1,0,Virus,Moldova,46.05,28.4177,February,Winter,594,Village,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Australia,-12.65,131.33,February,Winter,24,Farm,Bluetongue
Birds,0,1,0,Virus,Hungary,47.013775,20.123365,October,Post-Monsoon,19700,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Nigeria,6.7396,6.0966,February,Winter,875398,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,France,44.052834,5.017921,April,Summer,807,Farm,Aujeszky's disease
Red river hog,1,0,0,Virus,Poland,51.792267,16.411034,February,Winter,0,Not applicable,African swine fever
Cattle,0,0,0,Virus,Kazakhstan,46.633,49.5208,July,Monsoon,3557,Farm,Lumpy skin disease
Common carp,0,0,1,Virus,South Africa,-26.0,27.9,April,Summer,1047,Farm,Koi herpesvirus
Dogs,0,0,0,Parasite,Uruguay,-31.3691,-57.9515,February,Winter,0,Not applicable,Leishmaniosis
Birds,0,1,0,Virus,Germany,53.6697,8.6564,February,Winter,23500,Farm,Low pathogenic avian influenza
Dogs,0,0,0,Virus,Armenia,40.1239,44.0044,August,Monsoon,1,Backyard,Rabies
Cooper's Hawk,1,0,0,Virus,Canada,44.66,-63.55,July,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Zimbabwe,-16.3736,31.77922,September,Monsoon,785,Village,African swine fever
Birds,0,1,0,Virus,Netherlands,52.54,5.02,November,Post-Monsoon,156943,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Israel,32.1649672492,34.8851120591,March,Summer,100000,Village,Newcastle disease
Dogs,0,0,0,Parasite,Armenia,40.1645,44.5049,August,Monsoon,21,Backyard,Leishmaniosis
Cattle,0,0,0,Virus,Netherlands,51.55307,4.83392,July,Monsoon,70,Farm,Bluetongue
Cattle,0,0,0,Virus,Tunisia,35.5324,9.3208,May,Summer,2,Farm,Peste des petits ruminants
Cattle,0,0,0,Virus,China (People's Rep. of),41.8285,83.8622,October,Post-Monsoon,120,Other,Foot and mouth disease
Black Swan,1,0,0,Virus,Chinese Taipei,23.559408,120.472546,January,Winter,0,Other,Highly pathogenic avian influenza
Accipitridae (unidentified),1,0,0,Virus,Germany,51.427,11.0,October,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Vietnam,9.9801,105.6181,April,Summer,45464,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Russia,52.49329,79.95024,October,Post-Monsoon,5057,Backyard,Lumpy skin disease
Dogs,0,0,0,Virus,Armenia,40.8228,44.502,December,Winter,1,Backyard,Rabies
Gray Seal,1,0,0,Virus,United Kingdom,51.353,-0.493,November,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Lithuania,54.575291,23.034193,June,Monsoon,1194,Backyard,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Hong Kong,22.9,114.73,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Israel,33.0223060032,35.5766457725,July,Monsoon,300,Farm,Bluetongue
Whooper Swan,1,0,0,Virus,Greece,40.613967,22.857708,April,Summer,0,Natural park,Highly pathogenic avian influenza
Leopard,1,0,0,Virus,India,21.202588,79.001493,December,Winter,0,Zoo,Highly pathogenic avian influenza
Eurasian Jackdaw,1,0,0,Virus,Greece,41.0186,24.9314,July,Monsoon,0,Farm,West Nile Fever
Dogs,0,0,0,Virus,Melilla,35.2821,-2.94,September,Monsoon,0,Other,Rabies
Birds,0,0,0,Virus,Romania,44.8848,29.1311,November,Post-Monsoon,80,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,India,19.95582,85.871811,August,Monsoon,91325,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Libya,32.7439,13.7486,December,Winter,198,Farm,Foot and mouth disease
Birds,0,1,0,Virus,Slovakia,49.351803,19.661969,October,Post-Monsoon,208,Farm,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Israel,31.3917579086,34.7573957857,November,Post-Monsoon,280,Farm,Sheep pox and goat pox
Birds,0,1,0,Virus,Bulgaria,43.7536,22.4886,July,Monsoon,161,Backyard,Newcastle disease
Mute Swan,1,0,0,Virus,Poland,49.47443,22.30392,January,Winter,0,Body of water,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Belize,17.1722222,-89.1127778,January,Winter,19,Village,Venezuelan equine encephalomyelitis
Equidae,0,0,0,Virus,Portugal,37.066,-8.0634,August,Monsoon,82,Farm,West Nile Fever
Barnacle Goose,1,0,0,Virus,Sweden,55.410787,12.852439,February,Winter,0,Other,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Romania,45.2825,28.8417,June,Monsoon,658,Natural park,African swine fever
Swine,0,0,0,Virus,Colombia,9.06915,-74.14463,February,Winter,1779,Backyard,Classical swine fever
Wildlife (species unspecified),1,0,0,Virus,Israel,32.0863819673,34.8356037909,July,Monsoon,0,Village,Newcastle disease
Birds,0,0,0,Virus,China (People's Rep. of),30.11,114.94,March,Summer,444121,Backyard,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Hungary,47.658101,18.195787,December,Winter,77406,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Hungary,46.4896,19.3959,June,Monsoon,65463,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.2529,26.2501,April,Summer,24799,Farm,African swine fever
Mallard,1,0,0,Virus,Poland,51.64078001,17.82442689,January,Winter,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Eritrea,15.3733,38.864,February,Winter,1500,Village,Foot and mouth disease
Birds,0,1,0,Virus,Germany,51.979,9.057,November,Post-Monsoon,240423,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Chinese Taipei,24.42563889,118.3270833,August,Monsoon,1706,Farm,Lumpy skin disease
Wild boar,1,0,0,Virus,Ukraine,48.772,32.7107,November,Post-Monsoon,36,Backyard,African swine fever
Goats,0,0,0,Virus,Peru,-8.929149,-75.272832,January,Winter,6,Farm,Bluetongue
Birds,0,0,0,Virus,France,48.28273528,-2.37603483,January,Winter,8600,Farm,Influenza A virus
Cattle,0,0,0,Bacterium,Kyrgyzstan,42.7319,76.1217,May,Summer,2,Backyard,Anthrax
Wild boar,1,0,0,Virus,Ukraine,49.9271,25.392,February,Winter,0,Forest,African swine fever
Equidae,0,0,0,Virus,France,42.564916,9.454977,November,Post-Monsoon,206,Farm,West Nile Fever
Accipitridae (unidentified),1,0,0,Virus,Germany,47.931,8.537,November,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cats,0,0,0,Virus,Croatia,45.76687,15.97088,May,Summer,0,Other,SARS-CoV-2 in animals
Northern Goshawk,1,0,0,Virus,Russia,51.64,39.2436,January,Winter,1,Zoo,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Luxembourg,49.691,6.1425,December,Winter,1,Not applicable,Aujeszky's disease
Greater White-fronted Goose,1,0,0,Virus,United Kingdom,54.077,-4.65,February,Winter,0,Other,Highly pathogenic avian influenza
Goats,0,0,0,Virus,Mongolia,44.7675,106.3379,August,Monsoon,2557,Farm,Peste des petits ruminants
Cattle,0,0,0,Virus,Spain,36.4873241,-5.3994368,December,Winter,1789,Farm,Epizootic hemorrhagic disease virus
Swine,0,0,0,Virus,Ukraine,48.2561,31.5821,November,Post-Monsoon,29,Farm,African swine fever
Bees,0,0,0,Bacterium,Colombia,5.116635,-73.90134,February,Winter,280,Apiary,Melissococcus plutonius
Birds,0,0,0,Virus,Russia,62.536572,50.827263,August,Monsoon,13,Backyard,Highly pathogenic avian influenza
Bees,0,1,0,Bacterium,Norway,58.20101,7.87974,September,Monsoon,10,Apiary,American foulbrood of honey bees
Wild boar,1,0,0,Virus,Hungary,47.891932,20.50217,November,Post-Monsoon,0,Forest,African swine fever
Cattle,0,0,0,Virus,South Africa,-22.4,31.0,September,Monsoon,5000,Village,Foot and mouth disease
Swine,0,0,0,Virus,Russia,52.262841,35.510691,October,Post-Monsoon,8,Backyard,African swine fever
Cattle,0,0,0,Virus,Mozambique,-24.85419,32.67975,August,Monsoon,5000,Farm,Foot and mouth disease
Birds,0,0,0,Virus,Sweden,59.7402,17.1836,February,Winter,14500,Farm,Newcastle disease
Birds,0,1,0,Virus,Germany,52.374152,13.649644,March,Summer,10,Backyard,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Germany,54.71,8.4,October,Post-Monsoon,47435,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.6537,33.7199,April,Summer,91,Farm,African swine fever
Equidae,0,0,0,Virus,Belize,18.029275,-88.279528,October,Post-Monsoon,5,Farm,Venezuelan equine encephalomyelitis
Birds,0,0,0,Virus,Former Yug. Rep. of Macedonia,41.02,21.33,October,Post-Monsoon,15000,Village,Newcastle disease
Cattle,0,0,0,Bacterium,Germany,47.775834,12.028337,July,Monsoon,112,Farm,Anthrax
Equidae,0,0,0,Virus,France,44.793157,4.12175,October,Post-Monsoon,21,Farm,Equine infectious anaemia
Wild cat,1,0,0,Virus,Belgium,51.22484,4.10272,February,Winter,0,Other,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Bhutan,26.847262,89.44496,April,Summer,1008,Farm,African swine fever
Cats,0,0,0,Virus,Armenia,39.8402,45.6808,May,Summer,2,Backyard,Rabies
Buffaloes,0,0,0,Virus,Egypt,30.3243,30.0909,July,Monsoon,940,Village,Foot and mouth disease
Birds,0,1,0,Virus,Spain,41.5618374,0.9239914,February,Winter,10487,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Palestinian Territory,32.190377,34.9685083333,July,Monsoon,146,Farm,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis
Laridae (unidentified),1,0,0,Virus,Germany,53.61,7.16,February,Winter,0,Not applicable,Highly pathogenic avian influenza
Rabbits,0,0,0,Virus,Norway,58.9408,5.744,August,Monsoon,12,Backyard,Rabbit haemorrhagic disease
